caption_id,track_id,caption,is_valid_subset,familiarity,artist_id,album_id,path,duration,genre,instrument,mood/theme
675,1162021,Progressive rock song with a driving synth base and slurred high pitched male voice.,True,1,4777,139601,21/1162021.mp3,218.7,"['alternative', 'emo', 'indie', 'pop', 'rock']","['bass', 'drum', 'electricguitar', 'synthesizer', 'voice']",[]
652,1162034,Step onto a cruise and sip your drink in your Hawaiian shirt while listening to this track under the afternoon breeze in St.Tropez.,True,1,454458,139615,34/1162034.mp3,402.3,['jazz'],"['acousticbassguitar', 'drum', 'electricpiano', 'guitar', 'saxophone']",[]
808,1162101,Hopeful soundtrack using big wide sounds to create a feeling that something big is about to happen,True,0,432273,139606,01/1162101.mp3,223.3,"['classical', 'soundtrack']",[],"['documentary', 'emotion', 'entertainment']"
422,1162101,String-led number that grows in stature and has a cinematic feel,True,1,432273,139606,01/1162101.mp3,223.3,"['classical', 'soundtrack']",[],"['documentary', 'emotion', 'entertainment']"
301,1162103,"An emotional cinematic song, starting with staccato strings going into a progressive crescendo with first the vibraphone riff, brass, percussions and epic violin. A song that would make a perfect soundtrack to the heroes looking at the sea after a victorious battle.",,1,432273,139606,03/1162103.mp3,131.5,"['classical', 'soundtrack']",[],"['documentary', 'history', 'society', 'travel']"
241,1162697,"A ukulele instrumental track sounding like children's song, with a persistent clap percussion and some different riffs on the same theme played in sequence by a glockenspiel, a synth and a slide guitar.",True,0,451073,139685,97/1162697.mp3,145.9,['easylistening'],[],"['advertising', 'commercial', 'corporate', 'happy', 'joyful', 'optimistic', 'zen']"
1022,1162697,"A ukulele-driven track with a turnaround harmonic progression. Some melodics pads, muted electronic organ sounds  and a slide guitar enrich the backing track with simple and enthusiastic melodies",,1,451073,139685,97/1162697.mp3,145.9,['easylistening'],[],"['advertising', 'commercial', 'corporate', 'happy', 'joyful', 'optimistic', 'zen']"
767,1163315,"A relaxing jazz song, for focusing, that evokes sentimental feeling.",True,2,422656,139821,15/1163315.mp3,312.9,"['chillout', 'easylistening', 'jazz']",['saxophone'],['romantic']
485,1163315,"Jazz track with a classic quartet formation and a trumpet lead, the song feels it comes from the 50s, smoking cigars in a club in New York.",,1,422656,139821,15/1163315.mp3,312.9,"['chillout', 'easylistening', 'jazz']",['saxophone'],['romantic']
901,1163322,"This is a calm swing music with drums, synth and trumpet responding to each other and makes you want to bounce.",True,2,422656,139821,22/1163322.mp3,201.1,"['chillout', 'easylistening', 'jazz']",['saxophone'],['romantic']
732,1163322,Light music on jazz style. Main melody and  solos by sax and clarinet with accompaniment by a drums and an electronic organ.,,1,422656,139821,22/1163322.mp3,201.1,"['chillout', 'easylistening', 'jazz']",['saxophone'],['romantic']
673,1163322,A happy and soft jazz song with two saxophones in musical conversation.,True,1,422656,139821,22/1163322.mp3,201.1,"['chillout', 'easylistening', 'jazz']",['saxophone'],['romantic']
563,1166070,Childish and innocent orchestral piece of music that conveys joy and happiness and gives a sense of beginning.,True,2,361694,140202,70/1166070.mp3,141.7,"['classical', 'orchestral', 'soundtrack']","['brass', 'glockenspiel', 'horn', 'strings', 'triangle']","['christmas', 'holiday']"
904,1166070,This track sound like a Christmas song with bells as the melody and strings as support.,True,2,361694,140202,70/1166070.mp3,141.7,"['classical', 'orchestral', 'soundtrack']","['brass', 'glockenspiel', 'horn', 'strings', 'triangle']","['christmas', 'holiday']"
940,1166680,Positive vibe like something good is happening or about to happen based primarily on finger picking acoustic,True,1,442397,140285,80/1166680.mp3,63.3,['pop'],"['drum', 'synthesizer']",['jingle']
484,1169699,"Indie rock song with an uptempo strummed guitar, male voice and open charleston drum beat. The song has a overall happy, Sunday morning feeling.",,1,7063,140739,99/1169699.mp3,129.9,"['folk', 'pop', 'popfolk']","['acousticguitar', 'bass', 'drum', 'electricguitar', 'piano']","['commercial', 'communication', 'fashion']"
841,1169699,"Chill, folk-like song with guitar accompaniment. Simple harmony and dancable rhythm.",,1,7063,140739,99/1169699.mp3,129.9,"['folk', 'pop', 'popfolk']","['acousticguitar', 'bass', 'drum', 'electricguitar', 'piano']","['commercial', 'communication', 'fashion']"
1019,1169699,"Multiple guitars with distorsion, wah-wah play a western country motif. The motif is followed by a more garage  rock guitar motif.",,0,7063,140739,99/1169699.mp3,129.9,"['folk', 'pop', 'popfolk']","['acousticguitar', 'bass', 'drum', 'electricguitar', 'piano']","['commercial', 'communication', 'fashion']"
220,1169699,"happy pop song. Male voice with guitar, drums and handbells",,1,7063,140739,99/1169699.mp3,129.9,"['folk', 'pop', 'popfolk']","['acousticguitar', 'bass', 'drum', 'electricguitar', 'piano']","['commercial', 'communication', 'fashion']"
26,1169701,A pop song with a lazily sang male vocal and catchy guitar strumming,True,1,7063,140739,01/1169701.mp3,231.1,"['easylistening', 'folk', 'pop', 'popfolk']","['acousticguitar', 'bass', 'drum', 'piano']","['communication', 'fashion']"
350,1169705,Beautiful and evocative piece of classical piano music with a nostalgic touch.,True,2,338649,140751,05/1169705.mp3,283.2,['classical'],['piano'],['emotional']
976,1169705,An open and dreamy soundtrack featuring clean electric guitars and later on a high-pitched synth melody,False,1,338649,140751,05/1169705.mp3,283.2,['classical'],['piano'],['emotional']
463,1169706,This song gives a narrative of discovery or working something out I could imagine hearing it at the end of a video game working out my companion was the bad guy or solving a mystery that was not obvious.,,0,338649,140751,06/1169706.mp3,273.1,['classical'],['piano'],['emotional']
829,1169706,Calming and tense classical music played only on piano with strong variance in change of dynamics (velocity),True,1,338649,140751,06/1169706.mp3,273.1,['classical'],['piano'],['emotional']
84,1169708,"Western Classical music, piano, multiple sections, happy and nostalgic",,1,338649,140751,08/1169708.mp3,206.6,['classical'],['piano'],['emotional']
196,1169710,This instrumental song is so calm that makes me feel sleepy,True,1,338649,140751,10/1169710.mp3,403.8,['classical'],['piano'],['emotional']
593,1169713,"Genre seems to be classical music and I feel calm and reminded me of place called ""Nevermore Academy"" from Netflix show Wednesday",,1,338649,140751,13/1169713.mp3,238.3,['classical'],['piano'],['emotional']
676,1169714,A piece of classical piano music of great expressiveness.,True,1,338649,140751,14/1169714.mp3,334.5,['classical'],['piano'],['emotional']
258,1169716,"This song is an instrumental piano song. Its moody, mysterious and a little bit sad.",,1,338649,140751,16/1169716.mp3,160.5,['classical'],['piano'],['emotional']
935,1169718,Instrumental piano with a classical genre that has a feel of something going up and down and yet is optimistic,,1,338649,140751,18/1169718.mp3,298.5,['classical'],['piano'],['emotional']
1081,1169718,A mellow and joyful piece of classical music for solo piano,True,0,338649,140751,18/1169718.mp3,298.5,['classical'],['piano'],['emotional']
1091,1169719,Calming instrumental music primarily on piano can be used for relaxing,True,0,338649,140751,19/1169719.mp3,271.2,['classical'],['piano'],['emotional']
373,1169720,A piece of classical instrumental piano music in the Romanticism style with deep emotion and expressiveness.,True,2,338649,140751,20/1169720.mp3,177.5,['classical'],['piano'],['emotional']
819,1169728,Classical music piano instrumental with a calming dreamy feel,True,1,338649,140751,28/1169728.mp3,284.1,['classical'],['piano'],['emotional']
236,1169728,"A classic instrumental piano song, ambient and relaxing. It has sad and sensitive vibes.",,0,338649,140751,28/1169728.mp3,284.1,['classical'],['piano'],['emotional']
598,1169729,Genre seems like a classical music played with piano and reminds me of a huge church in Europe where they play during daytime,,1,338649,140751,29/1169729.mp3,255.2,['classical'],['piano'],['emotional']
839,1169730,"Soft, calming piano piece from 20-century French salon style. Suitable for relaxing and sleeping.",,2,338649,140751,30/1169730.mp3,229.5,['classical'],['piano'],['emotional']
1102,1169731,"Classic instrumental song played on a piano that goes from being mellow, dreamy to uncomfortable feeling at times",True,0,338649,140751,31/1169731.mp3,191.3,['classical'],['piano'],['emotional']
96,1169733,The piano sounds like it's going through a rough period in its life.,False,1,338649,140751,33/1169733.mp3,129.3,['classical'],['piano'],['emotional']
266,1169734,"It is an instrumental piano song, with a moody relaxing and gentle tone",True,1,338649,140751,34/1169734.mp3,94.1,['classical'],['piano'],['emotional']
1064,1170729,It has a loving and joyful feel to it based on the lyrics and also the finger picking guitar,True,0,339048,140943,29/1170729.mp3,149.2,"['folk', 'popfolk']","['acousticguitar', 'electricpiano', 'voice']",['christmas']
337,1170729,A Christmas and spiritual song sung by a beautiful female voice and accompanied by a stringed instruments.,True,2,339048,140943,29/1170729.mp3,149.2,"['folk', 'popfolk']","['acousticguitar', 'electricpiano', 'voice']",['christmas']
822,1170729,Soft piano and guitar ballad with simple arpeggios with a female tenor voice singing something religious,True,1,339048,140943,29/1170729.mp3,149.2,"['folk', 'popfolk']","['acousticguitar', 'electricpiano', 'voice']",['christmas']
267,1170740,"A classic Christmas song, with Christian lyrics. Strongly emotional, with piano, acoustic guitar and female singer and a rustic feeling on the recording.",,1,339048,140943,40/1170740.mp3,229.0,"['folk', 'popfolk']","['acousticguitar', 'electricpiano', 'voice']",['christmas']
758,1173652,"Adventurous and curiosity inspiring soundtrack consisting of bells, flutes, strings, and choir.",True,1,432273,141350,52/1173652.mp3,199.7,"['classical', 'orchestral', 'soundtrack', 'symphonic']",[],"['children', 'christmas', 'emotion']"
556,1173652,Delicate orchestral music with a magical Christmas feel,True,2,432273,141350,52/1173652.mp3,199.7,"['classical', 'orchestral', 'soundtrack', 'symphonic']",[],"['children', 'christmas', 'emotion']"
357,1173652,"Ambient cinematic instrumental song. Starts with a glockenspiel that quickly moves to a soft and warm major lullaby with strings and a soft female choir, with a pure fairytale atmosphere. A flute is introduced halfway with a lead melody. Afterwards the glock starts a fast melody and the choir quickly comes in, the song becomes darker, gothic, but still fiabesque.",,1,432273,141350,52/1173652.mp3,199.7,"['classical', 'orchestral', 'soundtrack', 'symphonic']",[],"['children', 'christmas', 'emotion']"
297,11751,"Electro Jazz instrumental track, with a basic beat and the electric piano leading the way to a final distorted guitar solo.",True,2,696,1741,51/11751.mp3,279.0,"['blues', 'electrojazz', 'improvisation', 'jazz']",['guitar'],['cool']
992,1176656,Electronic music that builds up mostly using various drum and guitar samples that is relaxing to listen to,True,1,458008,141669,56/1176656.mp3,184.5,"['electronic', 'lounge', 'triphop']","['acousticguitar', 'bass', 'guitar', 'synth']","['melancolic', 'mellow', 'nice']"
660,1176656,"Instrumental song that conveys a sense of beginning or start, with different instruments gradually added to the mix.",True,1,458008,141669,56/1176656.mp3,184.5,"['electronic', 'lounge', 'triphop']","['acousticguitar', 'bass', 'guitar', 'synth']","['melancolic', 'mellow', 'nice']"
215,1176656,"Starts like an experimental hip hop beat, transitions into an epic happy and relaxing vibe with the melody and guitar. It is an instrumental track with mostly acoustic instruments",,0,458008,141669,56/1176656.mp3,184.5,"['electronic', 'lounge', 'triphop']","['acousticguitar', 'bass', 'guitar', 'synth']","['melancolic', 'mellow', 'nice']"
1037,1176657,Spacial projection with calm undertones plus slightly funky,True,2,458008,141669,57/1176657.mp3,120.0,"['electronic', 'lounge', 'triphop']","['bass', 'drums', 'synth']",['nice']
505,1176716,"Instrumental lounge song, with an 80s sounding vibe, a strong digital synth pad in the back, a prominent bass line and the overall feeling of a hotel waiting room.",True,0,458008,141669,16/1176716.mp3,289.5,"['electronic', 'lounge', 'triphop']","['bass', 'drums', 'guitar', 'pad', 'synth']","['cool', 'nice']"
86,11773,A smooth jazz rendition of a Christmas song that makes me feel calm and happy.,True,1,696,1741,73/11773.mp3,122.6,"['blues', 'bossanova', 'electrojazz', 'improvisation', 'jazz']",['guitar'],['cool']
806,1178762,Rap song with a slow tempo and explicit lyrics,True,0,356076,141440,62/1178762.mp3,234.4,"['gangstarap', 'hiphop', 'rap']",[],[]
798,1178795,"Trap beat, Rappers fast rapping, with explicit language and lyrics theming in hate and braggadocios",True,0,356076,141440,95/1178795.mp3,304.8,"['gangstarap', 'hiphop', 'rap']",[],[]
777,1179160,Evokes an uncomfortable feeling is a mixture of rock and trance,,1,432273,141925,60/1179160.mp3,205.9,"['ethno', 'tribal', 'world']",[],['travel']
910,1180599,"Electronic song, so loopable, with cycle structures and a strong set base.",True,1,7349,142065,99/1180599.mp3,284.5,"['hiphop', 'rap', 'raps', 'rnb']",[],[]
310,1180601,Upbeat hip-hop with trap vibes and bubbly bass synth.,True,0,7349,142065,01/1180601.mp3,271.1,"['hiphop', 'rap', 'rnb']",[],[]
369,1180601,A hip-hop repetitive beat featuring a keyboards and synths.,True,1,7349,142065,01/1180601.mp3,271.1,"['hiphop', 'rap', 'rnb']",[],[]
93,1180601,A dramatic R&B back beat with a dull melody but solid bass and hi-hat base reminiscent of 90s.,True,1,7349,142065,01/1180601.mp3,271.1,"['hiphop', 'rap', 'rnb']",[],[]
29,1180601,"This is a pretty simple track that sounds like it was produced completely on the computer. It's somewhat energetic, could be hip hop but has no lyrics.",,0,7349,142065,01/1180601.mp3,271.1,"['hiphop', 'rap', 'rnb']",[],[]
1105,1180601,"Pretty simple but effective, starts of simple but later when the beats kick in makes head bob,",,1,7349,142065,01/1180601.mp3,271.1,"['hiphop', 'rap', 'rnb']",[],[]
423,1180633,Repetitive dancefloor track with loud synths and a simple beat,True,0,7349,142065,33/1180633.mp3,268.8,"['gangstarap', 'hiphop', 'rap', 'trap']",[],[]
235,11839,"Starts with a very country vibe, with two guitars. It is an instrumental song with just two guitar playing. It sounds soothing and relaxing",,0,1780,1749,39/11839.mp3,212.2,"['classical', 'contemporary']",['guitar'],"['calm', 'melodic', 'relaxing', 'soft']"
107,11841,Slow-paced guitar ballad with clean guitar solos interspersed throughout the composition,True,0,1780,1749,41/11841.mp3,120.4,"['classical', 'contemporary']",['guitar'],"['calm', 'melodic', 'relaxing', 'soft']"
116,11841,"A peaceful yet emotionally charged instrumental track featuring a blend of calm, acoustic and electric guitars that overlap and intertwine to create a soothing, introspective soundscape that is perfect for relaxing and unwinding, or for providing a poignant, mellow background ambiance during a reflective moment.",True,0,1780,1749,41/11841.mp3,120.4,"['classical', 'contemporary']",['guitar'],"['calm', 'melodic', 'relaxing', 'soft']"
45,11843,"A soft guitar arpeggio opens this instrumental piece. Then it moves into folksy chord strumming, with a bluesy melody on top.",,1,1780,1749,43/11843.mp3,97.0,"['classical', 'contemporary']",['guitar'],"['calm', 'melodic', 'relaxing', 'soft']"
76,1187965,"Electropop track with lots of synths and a female singer with an eastern european accent, making you want to dance at the club.",True,1,434337,142986,65/1187965.mp3,211.4,"['dance', 'pop']",[],['fashion']
307,1187970,"Modern electro pop track, with female strong flat voice and a wobbly triplets synth riff. A crescendo leads from the verse to the chorus using the synths. A simple kick driven drum machine accompanies the track",,1,434337,142986,70/1187970.mp3,217.8,"['dance', 'pop']",[],['love']
317,1187970,"it's a pop American song in which there are electronic sounds and a woman voice singing. It's a song that reminds me of parties, discos and night out",,1,434337,142986,70/1187970.mp3,217.8,"['dance', 'pop']",[],['love']
326,1187970,Typical energetic and positive EDM song from the early 10s that could be played in a discotheque on a summer night.,True,1,434337,142986,70/1187970.mp3,217.8,"['dance', 'pop']",[],['love']
394,1187970,"sounds like david guetta, club music from 2010, i find it quite busy, noisy, manufactured, i don't really like it. lots of energy, it's quite electronic/metallic, quite annoying. makes me think of student bars and clubs, more european music. It sounds automated.",,0,434337,142986,70/1187970.mp3,217.8,"['dance', 'pop']",[],['love']
118,1187978,"With its upbeat pop sound, catchy female vocals, and samba-infused Latin instrumentation, this lively and energetic song is sure to get you moving and grooving with its infectious rhythms, making it the perfect party anthem or summertime jam.",True,1,434337,142986,78/1187978.mp3,175.5,"['dance', 'pop']",[],['party']
654,1187978,This latino pop song features a Santana like foreground guitar which then leaves way to a woman inviting you to dance.,,1,434337,142986,78/1187978.mp3,175.5,"['dance', 'pop']",[],['party']
1009,1188123,"An EDM song in the style of the 2010's, with a strong female leading voice, simple hand clapping, a saw synthesizer and a more high-pitch synth with delay effect.",True,2,434337,142986,23/1188123.mp3,177.8,"['club', 'dance', 'pop']",[],[]
1074,1188123,EDM pop song featuring a female voice that conveys positivity,True,0,434337,142986,23/1188123.mp3,177.8,"['club', 'dance', 'pop']",[],[]
13,119345,"This instrumental piece has the qualities of Celtic folk songs, starting off with a harp-like instrument playing a repeating melody before drums come in",True,0,7051,16238,45/119345.mp3,325.5,"['alternative', 'ambient', 'electronic', 'ethnicrock', 'ethno', 'experimental']",[],[]
691,1194311,This song gives a laidback and positive vibe using vocals on top of a foreground percussion beat guitar and piano.,True,1,343767,143735,11/1194311.mp3,218.9,"['blues', 'folk', 'rock']","['drums', 'guitar', 'piano']",[]
219,1194312,"Pop, Folk song in groove vibe. Male voice. Main instrument is drums, guitar and piano.",,1,343767,143735,12/1194312.mp3,172.4,"['blues', 'folk', 'rock']","['drums', 'guitar', 'organ']",[]
36,1194312,"Catchy pop song with prominent acoustic guitar strumming, and an organ interlude.",True,2,343767,143735,12/1194312.mp3,172.4,"['blues', 'folk', 'rock']","['drums', 'guitar', 'organ']",[]
804,1194314,"Piano ballad that could be used in a ballet, accompanied by percussion and a female vocalist with backing harmonies",True,0,343767,143735,14/1194314.mp3,233.1,"['blues', 'folk', 'rock']","['drums', 'guitar', 'piano']",[]
302,1194314,An art rock waltz starting with a piano riff and a male voice with drums. Halfway through the song the bass makes the song fattier with some electronic percussions.,,2,343767,143735,14/1194314.mp3,233.1,"['blues', 'folk', 'rock']","['drums', 'guitar', 'piano']",[]
1063,1194314,The song starts with a sad piano riff that has a wavy and mellow feel for someone who was hurt or is depressed that someone can bob their head to slowly in anguish,True,0,343767,143735,14/1194314.mp3,233.1,"['blues', 'folk', 'rock']","['drums', 'guitar', 'piano']",[]
1104,1194315,"Groovy rhythm with the guitar especially when the bass kicks in, un-noticeable absence of loud snare and kick, poppy and catchy",True,1,343767,143735,15/1194315.mp3,234.5,"['blues', 'folk', 'rock']","['bass', 'choirs', 'guitar']",[]
817,1194315,"Mixture of styles, including African, Brit Pop, Country Pop, and commercial cleaning products.",True,1,343767,143735,15/1194315.mp3,234.5,"['blues', 'folk', 'rock']","['bass', 'choirs', 'guitar']",[]
900,1194315,"This track starts with some beatbox and long vocal notes on top of it, later joined with some guitar, bass and some lyrics to form a danceable pop song.",True,1,343767,143735,15/1194315.mp3,234.5,"['blues', 'folk', 'rock']","['bass', 'choirs', 'guitar']",[]
787,1194315,Upbeat optimistic music using guitar and backing vocals that one can clap and dance to,True,2,343767,143735,15/1194315.mp3,234.5,"['blues', 'folk', 'rock']","['bass', 'choirs', 'guitar']",[]
814,1194316,"A rejected option for the opening music to the TV show, ""Just Shoot Me"", but a successful option for Texas ranch boy meets girl/sheep.",False,1,343767,143735,16/1194316.mp3,237.8,"['blues', 'folk', 'rock']","['choirs', 'drums', 'electricguitar', 'guitar']",[]
617,1194316,A wobbly funky track with a foreground bass line and rhythms made with vocal just makes one feel alright.,True,1,343767,143735,16/1194316.mp3,237.8,"['blues', 'folk', 'rock']","['choirs', 'drums', 'electricguitar', 'guitar']",[]
162,1194316,"Alternative rock song with electric guitars, drums and vocals and a laid back feel.",True,1,343767,143735,16/1194316.mp3,237.8,"['blues', 'folk', 'rock']","['choirs', 'drums', 'electricguitar', 'guitar']",[]
131,1198562,A soothing and lightly melancholic piano composition that makes the listener desire to sing with it.,True,2,462340,144181,62/1198562.mp3,190.2,['newage'],['piano'],"['christmas', 'holiday']"
888,1209452,"Happy optimistic instrumental song with whistles, xylophone and ukulele that can be used to clap and dance along to",True,1,451073,145253,52/1209452.mp3,178.3,['pop'],[],"['advertising', 'communication', 'corporate', 'happy', 'motivational']"
734,1210700,A rock track song a male voice and electric guitar and drums. Later with horns.,,0,7063,145414,00/1210700.mp3,160.1,"['folk', 'pop', 'rock']",[],"['cool', 'fun', 'groovy', 'happy', 'joyful', 'melodic', 'motivational']"
405,1210714,"A fun upbeat drums section playing with a keyboard and some electronic horn type noises, feels like the automatic song on a keyboard that you'd play in music lessons",True,1,7063,145414,14/1210714.mp3,147.9,"['electropop', 'pop', 'synthpop']",[],"['catchy', 'cool', 'dynamic', 'energetic', 'fun', 'happy', 'motivational']"
140,1210715,"Upbeat commercial-sounding song with a simple drum rhythm, guitar chords and a simple but spacey-sounding synth melody",True,1,7063,145414,15/1210715.mp3,130.4,"['indie', 'pop', 'popfolk']",[],"['catchy', 'cool', 'dynamic', 'fun', 'groovy', 'happy', 'party']"
443,1210719,Positive and light instrumental pop song with hand clapping.,,0,7063,145414,19/1210719.mp3,182.1,"['electronic', 'pop', 'synthpop']",[],"['bouncy', 'dynamic', 'fun', 'happy', 'motivational', 'party', 'upbeat']"
300,1210721,An instrumental surf rock track with a twist. Open charleston beat with strummed guitar and a mellow synth lead. The song is a happy cyberpunk soundtrack.,,1,7063,145414,21/1210721.mp3,185.8,"['indie', 'pop', 'popfolk']",[],"['beach', 'cool', 'dynamic', 'fun', 'happy', 'motivational', 'party']"
343,1210725,Positive instrumental pop song with a strong rhythm and brass section.,True,0,7063,145414,25/1210725.mp3,160.1,"['indie', 'pop', 'popfolk']",[],"['catchy', 'cool', 'fun', 'groovy', 'happy', 'melodic', 'motivational']"
816,1211600,Slow tempo pop song using only vocals and piano with lyrics around love,True,1,465566,145503,00/1211600.mp3,300.1,"['pop', 'popfolk', 'singersongwriter']",['piano'],"['emotional', 'sad']"
455,1211601,Piano music with male singing in english with an american accent,True,1,465566,145503,01/1211601.mp3,202.1,"['pop', 'popfolk', 'singersongwriter']",['piano'],"['happy', 'sad']"
14,1211601,"A soft, simplistic, and emotional acoustic piano ballad, with male vocals. Can be used in soundtracks or reminiscent/melancholic commercials.",,2,465566,145503,01/1211601.mp3,202.1,"['pop', 'popfolk', 'singersongwriter']",['piano'],"['happy', 'sad']"
367,1211601,Intense sentimental or emotional pop song featuring a melodic male voice accompanied by piano.,True,2,465566,145503,01/1211601.mp3,202.1,"['pop', 'popfolk', 'singersongwriter']",['piano'],"['happy', 'sad']"
69,1211603,This audio starts as a somber piano track. A very suave alto woman sings in a bluesy voice. Her register is rich and she sings over the piano as a duet. She sings about a man she loved and how he has her in his grip. The track is very melodic yet simplistic - voice and piano.,,0,465566,145503,03/1211603.mp3,170.1,"['pop', 'popfolk', 'singersongwriter']",['piano'],['sad']
129,1211603,arythmic piano accompanied by some catchy lyrics sung by an emotionally charged man.,True,1,465566,145503,03/1211603.mp3,170.1,"['pop', 'popfolk', 'singersongwriter']",['piano'],['sad']
706,1211603,"A piano-backed vocal ballad that feels heartfelt, warm, and sad.",True,0,465566,145503,03/1211603.mp3,170.1,"['pop', 'popfolk', 'singersongwriter']",['piano'],['sad']
283,1211605,"Sad, female vocals that contain lots of emotions and wistfulness are decorated with reverb and a big piano sound.",,2,465566,145503,05/1211605.mp3,221.5,"['pop', 'popfolk', 'singersongwriter']",['piano'],['sad']
1103,1211605,Slow pop song played only on piano and vocals that may remind you of a sad memory or a hurt that you have felt in your lifetime,True,0,465566,145503,05/1211605.mp3,221.5,"['pop', 'popfolk', 'singersongwriter']",['piano'],['sad']
908,1211606,"Modern song with a classical synthesizer, simple harmony and sweet voice. There are no musical dynamics",,1,465566,145503,06/1211606.mp3,194.7,"['pop', 'singersongwriter']",['piano'],['sad']
809,1211608,Slow tempo pop song using only piano and vocals with sad lyrics,True,2,465566,145503,08/1211608.mp3,240.1,"['pop', 'singersongwriter']",['piano'],['sad']
745,1214580,"Classical Piano Jingle Solo, Happy and Fun 145 BPM",,2,432273,145798,80/1214580.mp3,146.0,['classical'],['piano'],"['dream', 'entertainment', 'happy', 'love', 'romantic', 'wedding']"
187,1214580,"This music is piano waltz music of the classical genre and is reminiscent of Chopin, but it is not Chopin's original work.",True,2,432273,145798,80/1214580.mp3,146.0,['classical'],['piano'],"['dream', 'entertainment', 'happy', 'love', 'romantic', 'wedding']"
682,1218780,This son is pumping with heavy percussion layers and an energetic female vocal.,True,1,466654,146188,80/1218780.mp3,222.2,"['alternative', 'indie', 'rock']","['bass', 'drum', 'electricguitar']","['adventure', 'energic', 'extreme']"
942,1219475,Country song with acoustic guitar and singing along with slide guitar for embellishments that can be listened to while relaxing at home or just driving,True,1,355675,146268,75/1219475.mp3,227.8,"['americana', 'country', 'waltz']",['lapsteelguitar'],[]
938,1221997,Calming instrumental played on bass violin and flute that can be put in the background while doing some work or study,True,1,432273,146573,97/1221997.mp3,165.1,"['celtic', 'chillout']",[],"['documentary', 'happy', 'inspiring', 'nature', 'positive', 'relaxing']"
341,12301,Energetic bluesy song with a harmonica and horn section in musical dialogue.,True,1,1858,1820,01/12301.mp3,336.0,"['blues', 'bluesrock']",[],[]
23,12301,Instrumental song with classical blues chords but played with a big band style.,True,0,1858,1820,01/12301.mp3,336.0,"['blues', 'bluesrock']",[],[]
77,12302,"This track conveys a celebratory mood as in a road trip, where one is having time of his/her life exploring new things, discovering their inner thrill-seeker persona.",,1,1858,1820,02/12302.mp3,280.0,"['blues', 'bluesrock']",[],[]
613,12303,This is an energetic song featuring brass air instruments and harmonica.,True,1,1858,1820,03/12303.mp3,331.9,"['blues', 'bluesrock']",[],['retro']
928,12305,"Live recording of a french blues music that starts with a male voice talking alone, and then is followed by a fast-paced blues music with drums, trumpets, harmonica and electric guitar",True,2,1858,1820,05/12305.mp3,251.8,"['blues', 'bluesrock']",[],[]
160,1233757,"An ambient mix of reverberant sparkling clean and flamenco style electric guitars, ethereal other worldly vocals, and light conga percussion.",True,2,4729,147943,57/1233757.mp3,353.7,"['ethno', 'world']",[],"['meditative', 'spiritual']"
957,123447,A French folk track backed by acoustic guitar,True,1,7805,17239,47/123447.mp3,225.9,['pop'],[],[]
722,1235608,"electro-dance music, remind 90s dance music, synthesizer and effeminated voice",False,0,340663,148140,08/1235608.mp3,225.6,['jazz'],"['brass', 'piano']",[]
1097,1235608,Relaxing jazz music with soothing melody that contains brass instruments and various keyboards.,True,1,340663,148140,08/1235608.mp3,225.6,['jazz'],"['brass', 'piano']",[]
333,1239507,"Mysterious piece of jazz music for a typical film noir scene, played on piano, bass (and with a trumpet solo section).",True,2,459422,148554,07/1239507.mp3,295.2,"['chillout', 'jazz', 'soundtrack']",['piano'],"['advertising', 'documentary', 'film', 'lovesong', 'sentimental']"
263,1241778,"An instrumental rock song, with a bass, electric guitar, and drums. It is a lively, energetic and happy sounding track",,1,474067,148821,78/1241778.mp3,227.7,"['funk', 'rock', 'soundtrack', 'soundtracks']",['guitar'],['drive']
946,1241783,A rock-solo track suitable for a road trip.,True,2,474067,148821,83/1241783.mp3,241.1,"['hardrock', 'rock', 'soundtrack']",[],['sea']
53,1242780,"The waves in the background give the track a lofi feeling. the drums are crunchy and not lack some low-end but are quite present. The piano in the background feels almost improvisational. Overall, it feels like a melancholic boom-bap track.",,0,439567,148948,80/1242780.mp3,289.1,"['chillout', 'downtempo', 'jazz']",['piano'],['zen']
825,1243198,Upbeat Guitar rock song with bass and drums simple hopeful chorus with female vocal lead singing about a relationship,,2,476215,148990,98/1243198.mp3,248.5,"['indie', 'poprock']",[],"['happy', 'love', 'lovesong', 'summer']"
985,124358,"soft and chill acoustic guitar with synthesized drumbeat, instrumental track",,1,337763,17389,58/124358.mp3,212.1,"['ambient', 'downtempo', 'easylistening', 'electronic', 'idm', 'indie', 'shoegaze']",[],[]
559,1245181,A dreamy and ethereal piece of electronic music with a Spanish guitar.,True,2,476715,149189,81/1245181.mp3,312.0,"['chillout', 'electronic', 'lounge']",['beats'],[]
773,1245182,Lounge music for a summer evening on the beach.,True,0,476715,149189,82/1245182.mp3,308.2,"['chillout', 'electronic', 'lounge']",['beats'],[]
523,1245183,An instrumental electronic track with ethereal organs and bouncy drums.,True,1,476715,149189,83/1245183.mp3,385.8,"['chillout', 'electronic', 'lounge']",['beats'],[]
344,1245183,"Electrónica positiva con secuencias de tempo animado  y algo de fantasía futurista en los sintetizadores, graves profundos y agudos brillantes",,2,476715,149189,83/1245183.mp3,385.8,"['chillout', 'electronic', 'lounge']",['beats'],[]
